cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps,label
0,960973,73,0,68,5,82364,1
7841,588801,190082,65521,59025,65536,148454,1
1854,1132350,62469,62469,0,0,115954,1
2,961257,213,0,213,0,82092,2
11269,576055,185377,64882,54959,65536,160853,1
11961,575090,186192,65536,55121,65536,161811,1
144,961152,88,0,77,11,82440,1
0,14044,53,0,30,23,1834,0
0,961000,164,0,164,0,82098,2
2,13065,59,0,32,27,1594,0
0,961311,61,0,61,0,82092,2
8,12527,64,0,41,23,1652,0
3420,928874,92113,0,0,92113,81274,2
20,961050,237,0,237,0,82104,2
578,960811,19794,0,0,19794,82738,1
20348,399092,128355,128356,0,0,46952,2
4164,1197066,91748,36979,2801,51968,115422,1
3476,947311,88911,0,0,88911,82888,2
5254,1171809,82874,26149,4353,52372,113122,1
1596,1145312,61509,61509,0,0,117280,1
372,960910,18642,0,0,18642,82730,1
20332,400962,137208,137208,0,0,47172,2
0,961246,42,0,34,8,82450,1
0,216963,71,0,41,30,20330,0
3488,1109041,72148,22878,2892,46378,105954,1
4270,1084666,76458,23073,3691,49694,102582,1
0,39042,62,0,41,21,4150,0
0,961264,74,0,54,20,82446,1
0,15597,64,0,43,21,1778,0
0,11144,58,0,30,28,1292,0
3008,928914,79707,0,0,79707,81276,2
20316,399058,137663,137663,0,0,46948,2
3438,936453,92732,0,0,92732,81936,2
2874,783921,86547,0,0,86547,68590,2
0,961442,248,0,248,0,82138,2
0,960835,53,0,39,14,82404,1
4262,1100491,79901,26161,3402,50338,104432,1
0,1124038,65463,65463,0,0,115102,1
0,226553,101,0,58,43,21328,0
3200,929127,76221,0,0,76221,81294,2
0,961475,143,0,143,0,82146,2
0,9162,53,0,30,23,1526,0
10,13495,74,0,46,28,1716,0
0,9867,60,0,32,28,1154,0
1268,1039892,61768,61768,0,0,106486,1
20346,398344,134272,134268,0,0,46864,2
0,132288,65,0,39,26,12522,0
0,7967,50,0,28,22,996,0
1622,1145703,61799,61799,0,0,117320,1
3436,933667,88508,0,0,88508,81692,2
1599,1133308,61650,61650,0,0,116051,1
17818,349962,117889,117889,0,0,41172,2
20130,395284,133026,133026,0,0,46504,2
20146,394332,133800,133800,0,0,46392,2
0,10912,98,0,57,41,1518,0
138,961335,85,0,63,22,82424,1
2,960970,172,0,172,0,82078,2
0,10964,53,0,30,23,1294,0
0,9753,65,0,41,24,1794,0
0,11344,63,0,43,20,1312,0
0,14350,46,0,29,17,2016,0
3258,598125,192777,65485,61757,65536,155048,1
0,265536,55,0,30,25,24656,0
1788,838355,59371,0,0,59371,72192,1
14,821277,65301,0,0,65301,70722,1
0,10308,68,0,41,27,1242,0
722,960702,21231,0,0,21231,82706,1
9146,632448,194586,65457,63593,65536,161680,1
0,961122,98,0,87,11,82412,1
0,11803,69,0,40,29,1472,0
1046,1142937,60877,60877,0,0,117036,1
18098,354382,116273,116270,0,0,41692,2
0,1147422,61959,61959,0,0,117498,1
3558,1104587,75350,27333,3109,44908,105746,1
3686,1102853,83121,22945,2971,57205,104720,1
1708,1144320,61657,61657,0,0,117178,1
0,8646,132,0,82,50,1044,0
6,15184,60,0,32,28,2014,0
16,824210,65348,0,0,65348,70972,1
1488,818935,8136,0,8136,0,69980,2
2772,755396,87223,0,0,87223,66092,2
3432,943389,93393,0,0,93393,82546,2
0,961129,400,0,400,0,82096,2
3442,940773,91393,0,0,91393,82314,2
1288,1104068,61498,61498,0,0,113055,1
16,820983,65347,0,0,65347,70696,1
0,961164,3723,0,3723,0,82104,2
8,8997,118,0,75,43,1276,0
0,9787,63,0,39,24,1184,0
560,745172,195891,65509,64846,65536,159484,1
20210,395171,135263,135263,0,0,46490,2
388,959995,19110,0,0,19110,82644,1
0,960933,69,0,62,7,82408,1
2,12506,140,0,90,50,1780,0
1220,746561,196397,65455,65406,65536,150458,1
8,191761,78,0,49,29,18032,0
1994,1087578,61371,61371,0,0,111368,1
6705,730563,196388,65536,65316,65536,161602,1
3610,1115369,78027,24683,2415,50929,106372,1
16,834080,65351,0,0,65351,71824,1
644,1134375,58721,58721,0,0,116160,1
2,11570,49,0,30,19,1710,0
4,961110,60,0,60,0,82096,2
3472,938075,99675,0,0,99675,82076,2
17988,353464,129791,129792,0,0,41584,2
1374,1148482,61322,61322,0,0,117608,1
20494,399976,134241,134241,0,0,47056,2
0,177211,149,0,92,57,16966,0
0,961250,52,0,38,14,82468,1
2,961159,73,0,73,0,82094,2
2,12506,140,0,90,50,1780,0
0,10846,57,0,36,21,1274,0
2054,1144038,61934,61934,0,0,117150,1
32,829600,138,0,138,0,70894,2
0,14098,65,0,44,21,2118,0
0,246272,54,0,29,25,22842,0
0,7905,69,0,39,30,962,0
562,961336,18998,0,0,18998,82766,1
0,13273,63,0,39,24,1574,0
0,961194,54,0,48,6,82460,1
0,7028,53,0,29,24,1118,0
0,12147,64,0,39,25,1580,0
2,867672,7146,0,7146,0,74144,2
5376,1218144,92148,30435,4826,56887,117846,1
20362,399364,135667,135667,0,0,46984,2
0,961159,112,0,112,0,82108,2
4344,740848,196457,65536,65385,65536,165482,1
4480,1119864,82452,24770,3526,54156,106612,1
0,17563,49,0,30,19,2124,0
0,8891,60,0,39,21,1058,0
3446,939357,88876,0,0,88876,82190,2
0,10755,64,0,40,24,1278,0
0,10767,58,0,41,17,1298,0
1544,827490,7765,0,7765,0,70712,2
2672,924886,87087,0,0,87087,80926,2
0,8881,57,0,38,19,1054,0
1834,1133461,61904,61904,0,0,116066,1
1048,1149578,59822,59822,0,0,117716,1
0,961095,163,0,163,0,82094,2
876,1146898,59460,59460,0,0,117442,1
0,11378,73,0,45,28,1482,0
0,961181,195,0,185,10,82458,1
11162,729373,190650,65430,59684,65536,152892,1
0,961390,73,0,57,16,82434,1
0,961188,49,0,39,10,82400,1
2910,788708,87224,0,0,87224,69006,2
4,11010,174,0,99,75,1756,0
4,961407,41,0,41,0,82108,2
12,706526,196508,65536,65436,65536,155164,1
3616,1103726,90630,27071,3864,59695,105146,1
0,11864,60,0,37,23,1422,0
20266,395658,131476,131476,0,0,46548,2
3474,946233,86894,0,0,86894,82794,2
2850,941371,87030,0,0,87030,82366,2
4610,1133727,82713,25616,3344,53753,108284,1
604,939499,92630,0,0,92630,82202,2
4878,1141883,83246,27858,4255,51133,109482,1
2020,1144718,62647,62647,0,0,117220,1
0,961258,68,0,68,0,82112,2
0,961137,85,0,74,11,82418,1
0,11479,73,0,47,26,1328,0
722,960837,27636,0,0,27636,82726,1
3766,678952,195715,65536,64643,65536,146864,1
1542,825345,7658,0,7658,0,70528,2
196,961097,108,0,97,11,82410,1
0,8161,48,0,31,17,1006,0
20334,395352,134075,134075,0,0,46512,2
2858,780554,86650,0,0,86650,68294,2
3448,942213,92011,0,0,92011,82440,2
0,7315,58,0,34,24,946,0
0,11512,60,0,32,28,1396,0
5204,1156923,77014,24139,2121,50754,110514,1
8,11177,68,0,44,24,1402,0
994,1140625,61182,61182,0,0,116800,1
0,11078,54,0,30,24,1346,0
0,11673,76,0,49,27,1508,0
6713,584760,189873,65325,59012,65536,156486,1
0,960846,2337,0,63,2274,82412,1
8331,640839,192497,65442,61519,65536,161388,1
0,961176,45,0,45,0,82078,2
0,11759,59,0,34,25,1394,0
4,249387,56,0,28,28,23160,0
0,13518,144,0,87,57,1824,0
0,242681,73,0,43,30,23090,0
0,8851,73,0,44,29,1092,0
5258,642800,192963,65418,62009,65536,156602,1
1486,826791,2123,0,2123,0,70652,2
2,961183,62,0,62,0,82076,2
0,12137,51,0,30,21,1824,0
0,9248,54,0,30,24,1062,0
20192,396644,129682,129679,0,0,46664,2
0,11117,54,0,27,27,1278,0
20314,399286,133419,133419,0,0,46976,2
20312,397936,133510,133505,0,0,46816,2
3024,919865,99088,0,0,99088,80484,2
630,960605,19414,0,0,19414,82714,1
8,12132,73,0,46,27,1702,0
18016,353872,123078,123075,0,0,41632,2
136,1144891,58672,58672,0,0,117236,1
0,10144,58,0,30,28,1400,0
450,961053,21665,0,0,21665,82756,1
1670,1139609,61804,61804,0,0,116696,1
0,961047,62,0,50,12,82422,1
0,12713,67,0,41,26,1498,0
20174,397936,134140,134140,0,0,46816,2
0,13093,76,0,42,34,1498,0
0,37930,81,0,52,29,3788,0
0,8057,157,0,92,65,1156,0
858,1142710,60332,60332,0,0,117014,1
0,11185,51,0,32,19,1328,0
0,960986,68,0,62,6,82414,1
26,837625,65342,0,0,65342,72128,1
1490,717183,196388,65511,65341,65536,156682,1
0,10508,58,0,33,25,1506,0
6280,718861,196550,65528,65486,65536,159890,1
0,11060,66,0,44,22,1304,0
0,10263,70,0,37,33,1540,0
11962,577391,187741,65536,56669,65536,162339,1
0,9247,67,0,40,27,1166,0
2,11043,77,0,43,34,1342,0
0,8585,152,0,92,60,1192,0
166,960970,89,0,79,10,82410,1
0,961192,57,0,57,0,82082,2
0,961048,193,0,193,0,82082,2
0,220478,65,0,41,24,20610,0
0,960838,131,0,126,5,82436,1
0,13959,56,0,32,24,1682,0
662,960726,19250,0,0,19250,82708,1
6,9611,51,0,29,22,1362,0
11608,522695,188013,65081,57396,65536,146838,1
2,960873,246,0,246,0,82096,2
0,12256,57,0,30,27,1590,0
1478,832549,7849,0,7849,0,71146,2
0,961423,141,0,141,0,82098,2
0,961107,93,0,93,0,82080,2
0,961295,88,0,71,17,82424,1
5306,1175970,77312,22707,2340,52265,113722,1
6,217489,62,0,37,25,20376,0
0,10886,61,0,39,22,1414,0
1924,1149453,61510,61510,0,0,117704,1
0,10776,58,0,35,23,1324,0
340,960707,187,0,187,0,82068,2
1492,825547,7656,0,7656,0,70546,2
0,8011,55,0,31,24,1074,0
588,961508,19793,0,0,19793,82786,1
0,7035,86,0,59,27,870,0
0,14550,51,0,32,19,1870,0
2870,777106,83610,0,0,83610,67994,2
0,227363,60,0,41,19,21092,0
0,8062,54,0,31,23,1038,0
20422,401207,136146,136147,0,0,47206,2
16,833013,65396,0,0,65396,71732,1
6,961039,170,0,170,0,82090,2
0,961203,42,0,37,5,82412,1
8,10342,74,0,43,31,1262,0
544,961255,21009,0,0,21009,82756,1
194,709037,195581,65522,64523,65536,156102,1
0,9099,127,0,79,48,1362,0
1276,1133724,60262,60262,0,0,116094,1
1878,1134287,61462,61462,0,0,116154,1
0,961408,133,0,133,0,82102,2
1832,840858,31187,0,0,31187,72408,1
20420,399183,133146,133146,0,0,46962,2
58,731079,196156,65536,65084,65536,157556,1
9298,729621,196343,65500,65307,65536,162926,1
8325,636042,192035,65436,61063,65536,145906,1
5862,1161625,69575,22729,1916,44930,112324,1
2,9505,148,0,87,61,1616,0
0,1036171,65526,65526,0,0,106104,1
0,960922,129,0,110,19,82392,1
0,10775,56,0,28,28,1248,0
0,961115,31,0,31,0,82092,2
3154,1075714,78734,22454,2680,53600,101578,1
0,961258,79,0,79,0,82112,2
0,11392,99,0,56,43,1276,0
62,961251,32,0,29,3,82438,1
3196,1123840,91946,31330,3206,57410,107148,1
4466,608606,193028,65470,62022,65536,150116,1
20178,394468,137259,137259,0,0,46408,2
0,12536,48,0,29,19,1486,0
0,206314,77,0,43,34,19592,0
5126,734511,194486,65446,63504,65536,152875,1
20150,397086,135005,135006,0,0,46716,2
0,5481,76,0,43,33,746,0
3410,1100594,80733,28142,3284,49303,104484,1
588,663649,196003,65522,64945,65536,154782,1
3414,922728,87535,0,0,87535,80736,2
0,10829,53,0,30,23,1296,0
0,233200,60,0,31,29,21688,0
1722,750278,196480,65488,65456,65536,146512,1
6346,673053,196413,65536,65341,65536,152018,1
3828,1102187,88484,26647,4386,57451,104662,1
1546,828757,6844,0,6844,0,70820,2
524,960638,19326,0,0,19326,82706,1
2,14123,60,0,36,24,1796,0
0,939208,91696,0,0,91696,82176,2
11959,571490,185009,65410,54061,65536,152564,1
146,961020,84,0,72,12,82436,1
0,8663,61,0,32,29,1598,0
3442,927309,102482,0,0,102482,81136,2
9380,562886,194986,64622,64829,65536,146462,1
0,1035625,64333,64333,0,0,106048,1
18072,354280,117743,117743,0,0,41680,2
6123,571592,193649,65536,62577,65536,151429,1
0,12032,99,0,68,31,1396,0
0,9970,58,0,30,28,1238,0
0,960824,132,0,101,31,82406,1
1668,1138304,61777,61777,0,0,116562,1
1616,1143984,61834,61834,0,0,117144,1
0,961018,72,0,70,2,82418,1
1838,1137031,62042,62042,0,0,116432,1
0,1120108,60977,60977,0,0,114700,1
106,961209,96,0,80,16,82442,1
1516,828413,7781,0,7781,0,70790,2
0,10866,58,0,34,24,1314,0
0,961049,80,0,52,28,82378,1
4991,651242,188010,65256,57218,65536,160294,1
17658,345814,119107,119107,0,0,40684,2
0,961137,60,0,51,9,82432,1
0,84134,59,0,35,24,8392,0
104,960841,115,0,106,9,82408,1
0,961082,180,0,154,26,82440,1
2800,762864,82229,0,0,82229,66746,2
1544,1038195,64346,64346,0,0,106310,1
3554,1101432,70296,23325,1549,45422,105102,1
1474,822608,7941,0,7941,0,70294,2
6434,1213928,80820,29941,4244,46635,117974,1
6,961132,76,0,76,0,82090,2
0,13161,64,0,41,23,1562,0
3496,937893,98982,0,0,98982,82062,2
0,7028,53,0,29,24,1118,0
0,961135,147,0,147,0,82092,2
0,961059,58,0,52,6,82418,1
6,830075,65370,0,0,65370,71480,1
674,961162,19221,0,0,19221,82750,1
372,961182,18866,0,0,18866,82764,1
0,12809,142,0,93,49,1476,0
20350,400385,136153,136153,0,0,47106,2
20146,395352,133367,133367,0,0,46512,2
552,961013,18940,0,0,18940,82756,1
1500,830285,7700,0,7700,0,70950,2
14,961240,114,0,114,0,82120,2
0,31547,62,0,38,24,3280,0
7706,640108,195059,65521,64002,65536,161518,1
20246,398276,132974,132974,0,0,46856,2
1522,829751,7691,0,7691,0,70904,2
2872,940891,86916,0,0,86916,82324,2
658,960821,19555,0,0,19555,82728,1
0,961014,51,0,38,13,82426,1
2,9505,148,0,87,61,1616,0
1474,822561,7826,0,7826,0,70290,2
10,961201,75,0,75,0,82088,2
0,10468,51,0,30,21,1264,0
0,8656,87,0,60,27,1202,0
2,961292,86,0,86,0,82112,2
752,1149163,59611,59611,0,0,117680,1
0,11589,47,0,30,17,1582,0
770,934343,89901,0,0,89901,81754,2
4,252404,54,0,29,25,23432,0
0,16425,56,0,40,16,1946,0
5468,1145245,84933,25315,4241,55377,109988,1
6,13098,54,0,34,20,1676,0
2,11977,64,0,39,25,1842,0
0,829297,65303,0,0,65303,71412,1
766,1138750,61003,61003,0,0,116608,1
6,9681,57,0,30,27,1364,0
0,5799,58,0,35,23,812,0
0,961179,2888,0,2888,0,82080,2
0,960893,65,0,53,12,82352,1
3726,1079464,76830,22771,3209,50850,102344,1
742,1140288,59930,59930,0,0,116766,1
408,961378,19008,0,0,19008,82786,1
20286,396542,136084,136084,0,0,46652,2
2952,928546,94167,0,0,94167,81242,2
4,10428,56,0,30,26,1274,0
394,960796,20739,0,0,20739,82716,1
0,960849,99,0,91,8,82378,1
1488,808346,8425,0,8425,0,69076,2
6,13498,88,0,54,34,1738,0
4956,1114609,75695,22940,3675,49080,106044,1
0,961199,48,0,36,12,82384,1
0,960772,92,0,84,8,82388,1
0,961067,75,0,66,9,82430,1
0,12816,57,0,30,27,1974,0
0,10090,71,0,39,32,1188,0
0,11169,66,0,42,24,1470,0
0,11959,61,0,30,31,1434,0
0,15367,72,0,44,28,1700,0
0,961475,286,0,286,0,82112,2
1924,1146406,61357,61357,0,0,117392,1
2754,923208,88120,0,0,88120,80778,2
18090,353566,115518,115518,0,0,41596,2
0,11876,58,0,30,28,1688,0
2,961001,121,0,121,0,82092,2
0,12347,70,0,40,30,1476,0
6203,635593,192337,65484,61318,65536,159151,1
4200,1111455,68336,21848,1852,44636,106384,1
0,9243,49,0,29,20,1132,0
542,960930,20278,0,0,20278,82736,1
0,13157,57,0,34,23,1802,0
2832,781254,87163,0,0,87163,68356,2
0,961306,260,0,260,0,82112,2
0,739346,196522,65536,65450,65536,158978,1
2936,1091907,85382,25038,3982,56362,103270,1
0,961176,69,0,69,0,82078,2
432,961171,19855,0,0,19855,82762,1
1911,1136027,60915,60915,0,0,116327,1
0,960983,76,0,76,0,82080,2
0,16421,76,0,43,33,1866,0
0,961437,75,0,69,6,82398,1
0,960988,48,0,40,8,82396,1
5422,1111526,70428,20745,2652,47031,105672,1
1644,1022578,61777,61777,0,0,104712,1
6000,742410,195165,65498,64131,65536,166563,1
0,961002,62,0,47,15,82442,1
5154,1128281,67144,18558,2440,46146,108014,1
2,233171,60,0,41,19,21716,0
2850,779963,83819,0,0,83819,68244,2
4780,579404,194477,65535,63406,65536,156830,1
5300,747330,196448,65534,65378,65536,163324,1
0,961189,81,0,81,0,82066,2
1444,1144621,62944,62944,0,0,117216,1
8,11253,73,0,43,30,1450,0
4486,1186004,86808,33075,4008,49725,114948,1
8,9586,86,0,54,32,1262,0
0,13142,71,0,41,30,1512,0
0,10144,58,0,30,28,1400,0
0,7992,143,0,92,51,1068,0
5362,659561,195031,65324,64171,65536,153126,1
3122,943415,90891,0,0,90891,82546,2
6,11130,60,0,31,29,1592,0
0,961168,58,0,45,13,82432,1
0,10126,58,0,34,24,1260,0
0,839701,65391,0,0,65391,72308,1
8150,576929,192277,65535,61206,65536,158550,1
0,9177,49,0,31,18,1470,0
3442,945015,85401,0,0,85401,82684,2
0,829046,245,0,245,0,70846,2
0,961030,97,0,84,13,82416,1
276,1144891,63546,63546,0,0,117236,1
20046,392734,130654,130654,0,0,46204,2
3348,1120835,86244,25603,3182,57459,106426,1
10,837634,65330,0,0,65330,72130,1
6,217489,62,0,37,25,20376,0
3446,939563,95850,0,0,95850,82206,2
5621,1165643,84768,25973,4057,54738,112294,1
3428,938687,85196,0,0,85196,82132,2
0,11554,58,0,30,28,1356,0
8,8908,59,0,39,20,1146,0
0,961015,57,0,47,10,82456,1
0,11225,138,0,93,45,1810,0
4430,745136,195687,65536,64615,65536,156904,1
0,961559,65,0,63,2,82464,1
3370,920216,94884,0,0,94884,80518,2
0,11691,68,0,39,29,1372,0
0,863766,164,0,164,0,73812,2
0,11803,69,0,40,29,1472,0
0,961158,54,0,39,15,82468,1
2,16030,60,0,32,28,2070,0
20316,397290,133395,133395,0,0,46740,2
0,961271,65,0,53,12,82416,1
174,960901,186,0,186,0,82060,2
19962,392496,131867,131867,0,0,46176,2
0,11890,62,0,30,32,1448,0
3428,933549,84549,0,0,84549,81682,2
2638,648667,196282,65528,65218,65536,158836,1
3146,1085544,76325,23457,1919,50949,102450,1
458,961119,19381,0,0,19381,82752,1
556,1146482,59623,59623,0,0,117404,1
0,961190,94,0,94,0,82094,2
0,961097,54,0,39,15,82442,1
0,12188,66,0,42,24,1458,0
18122,354654,114753,114751,0,0,41724,2
3456,946094,85162,0,0,85162,82778,2
0,961358,75,0,65,10,82436,1
1916,1131960,62095,62095,0,0,115914,1
2884,780277,89710,0,0,89710,68272,2
19962,392496,133753,133753,0,0,46176,2
4220,1131347,86344,25586,3411,57347,108618,1
6,14121,59,0,34,25,1690,0
2,9410,60,0,34,26,1184,0
3412,933660,98784,0,0,98784,81690,2
0,961075,85,0,67,18,82446,1
0,218430,181,0,101,80,20306,0
3476,945110,84322,0,0,84322,82692,2
0,9605,58,0,35,23,1168,0
1536,1148532,61239,61239,0,0,117608,1
0,961318,57,0,43,14,82486,1
0,749124,195399,65536,64327,65536,151830,1
522,960949,20245,0,0,20245,82742,1
0,160749,140,0,91,49,15076,0
4340,1107849,73150,25397,2792,44961,105718,1
20298,396882,129993,129993,0,0,46692,2
8,191761,78,0,49,29,18032,0
1565,1148179,61796,61796,0,0,117573,1
0,12001,57,0,30,27,1428,0
1522,830536,7649,0,7649,0,70974,2
0,12227,59,0,31,28,1460,0
1898,753459,196510,65536,65438,65536,153608,1
1490,825487,8037,0,8037,0,70540,2
20224,399908,128794,128794,0,0,47048,2
0,10354,54,0,34,20,1240,0
4,750143,196434,65507,65391,65536,150300,1
0,12748,61,0,31,30,1552,0
20314,395658,131734,131735,0,0,46548,2
564,960805,20361,0,0,20361,82708,1
0,9671,49,0,29,20,1116,0
20268,395998,123977,123977,0,0,46588,2
2,961255,159,0,159,0,82130,2
0,12353,73,0,42,31,1596,0
0,9890,72,0,39,33,1284,0
3902,1123910,79480,21915,3478,54087,106908,1
7636,654082,185720,65474,54710,65536,156498,1
0,961056,58,0,46,12,82364,1
0,961074,78,0,64,14,82418,1
1845,1144054,61579,61579,0,0,117150,1
442,1042578,61040,61040,0,0,106760,1
2546,945999,100676,0,0,100676,82770,2
0,961086,182,0,182,0,82080,2
0,961247,110,0,87,23,82436,1
1114,887983,60875,60875,0,0,90936,1
0,960917,125,0,105,20,82416,1
0,13410,62,0,41,21,1572,0
0,13498,53,0,31,22,1586,0
0,7140,96,0,67,29,946,0
1448,813367,8106,0,8106,0,69504,2
0,91304,50,0,31,19,8884,0
0,961353,62,0,50,12,82426,1
0,11158,65,0,42,23,1454,0
0,7548,167,0,97,70,878,0
3648,1078010,86895,24810,3943,58142,102180,1
0,259163,69,0,42,27,24072,0
3378,920919,101341,0,0,101341,80576,2
92,961180,97,0,97,0,82108,2
1550,830427,7756,0,7756,0,70962,2
4136,1098740,82029,23538,3191,55300,104652,1
9824,527415,187911,65065,57310,65536,145952,1
3344,912083,94672,0,0,94672,79802,2
20030,391680,132270,132270,0,0,46080,2
0,12344,66,0,41,25,1582,0
20410,399024,134368,134363,0,0,46944,2
20437,399550,135068,135069,0,0,47005,2
0,961174,43,0,25,18,82426,1
9744,549289,190801,65390,59875,65536,144114,1
0,8584,52,0,29,23,1214,0
0,961139,62,0,62,0,82088,2
18142,355368,117521,117521,0,0,41808,2
0,9794,135,0,83,52,1152,0
20170,395930,131477,131477,0,0,46580,2
2,13772,156,0,95,61,1912,0
0,1029939,65536,65536,0,0,105466,1
488,959581,19761,0,0,19761,82634,1
562,961351,19459,0,0,19459,82776,1
3472,942041,98611,0,0,98611,82424,2
3466,935053,87760,0,0,87760,81812,2
0,9013,57,0,34,23,1126,0
2740,1107486,83793,29680,2714,51399,105854,1
0,961133,119,0,110,9,82416,1
0,14015,65,0,42,23,2210,0
18002,353294,124981,124981,0,0,41564,2
556,960079,21128,0,0,21128,82674,1
3426,928843,91568,0,0,91568,81270,2
0,1056688,65479,65479,0,0,108206,1
0,11053,50,0,30,20,1298,0
0,13273,63,0,39,24,1574,0
0,960958,59,0,50,9,82404,1
2828,926970,100574,0,0,100574,81106,2
1094,1149483,60205,60205,0,0,117708,1
408,1142547,60282,60282,0,0,116996,1
20286,399602,130390,130390,0,0,47012,2
3372,1098929,88621,27362,4705,56554,104292,1
20244,398106,131116,131116,0,0,46838,2
4,10675,66,0,42,24,1432,0
0,19328,56,0,34,22,2272,0
0,10760,57,0,40,17,1242,0
200,960966,140,0,140,0,82062,2
824,1138546,58951,58951,0,0,116588,1
20552,399466,133641,133642,0,0,46996,2
668,959760,20136,0,0,20136,82646,1
6700,1223643,91807,29329,4535,57943,118720,1
0,221233,52,0,32,20,20616,0
466,961203,18832,0,0,18832,82758,1
0,195236,85,0,52,33,18248,0
0,961227,80,0,80,0,82078,2
0,960800,4656,0,69,4587,82376,1
2,239105,62,0,37,25,22424,0
12966,573058,186288,65486,55266,65536,153314,1
0,221448,95,0,53,42,20982,0
3848,1090649,89359,30877,4700,53782,103138,1
0,9225,97,0,67,30,1232,0
20040,393016,134311,134311,0,0,46238,2
1928,667710,192503,65536,61431,65536,160358,1
1162,643001,195822,65516,64770,65536,149574,1
0,960924,96,0,89,7,82400,1
0,960966,78,0,68,10,82382,1
1682,1138117,62047,62047,0,0,116542,1
8,8732,95,0,66,29,1186,0
0,14044,53,0,30,23,1834,0
0,273537,59,0,33,26,25454,0
0,961191,81,0,70,11,82380,1
0,256305,61,0,39,22,24290,0
0,1037343,64992,64992,0,0,106224,1
4,13575,74,0,47,27,1576,0
20304,399398,136073,136073,0,0,46988,2
0,9738,65,0,41,24,1162,0
0,961188,148,0,148,0,82086,2
9780,721278,196287,65506,65245,65536,160608,1
0,203438,46,0,29,17,18984,0
1210,1130030,61176,61176,0,0,115716,1
0,961389,51,0,38,13,82436,1
562,940475,86339,0,0,86339,82286,2
1766,1138399,60778,60778,0,0,116570,1
94,961213,56,0,56,0,82096,2
0,961140,99,0,99,0,82102,2
0,15665,57,0,34,23,1858,0
0,960863,72,0,70,2,82366,1
0,9955,138,0,90,48,1320,0
0,248420,58,0,35,23,23160,0
19586,383486,130714,130714,0,0,45116,2
0,11586,73,0,42,31,1404,0
0,961321,70,0,70,0,82140,2
1586,1143953,59837,59837,0,0,117140,1
0,12790,66,0,43,23,1760,0
3354,921666,98206,0,0,98206,80642,2
302,725010,196009,65534,64939,65536,160464,1
2776,944150,87318,0,0,87318,82608,2
0,824481,162,0,162,0,70456,2
0,10703,156,0,95,61,1520,0
4,10619,70,0,37,33,1272,0
0,961123,1715,0,1715,0,82084,2
544,666354,194576,65536,63504,65536,158814,1
6,12900,62,0,30,32,1550,0
0,961129,122,0,122,0,82088,2
416,960328,19041,0,0,19041,82694,1
1810,1147914,60958,60958,0,0,117546,1
1696,1130625,61861,61861,0,0,115778,1
5092,1139607,74935,22606,2560,49770,109098,1
12,15291,86,0,52,34,1848,0
0,11411,84,0,54,30,1334,0
0,188821,57,0,33,24,17720,0
108,961367,80,0,52,28,82470,1
0,960872,107,0,107,0,82068,2
0,12748,61,0,31,30,1552,0
556,960573,19997,0,0,19997,82708,1
0,12131,50,0,31,19,1584,0
7809,569320,188366,65480,57349,65536,157566,1
10,6985,96,0,66,30,986,0
2830,764476,86738,0,0,86738,66888,2
332,961053,18502,0,0,18502,82740,1
0,961053,257,0,257,0,82106,2
2504,740243,196261,65536,65189,65536,152624,1
18276,353702,119422,119423,0,0,41612,2
0,749313,195375,65536,64303,65536,151114,1
20410,398480,129128,129128,0,0,46880,2
0,829240,65338,0,0,65338,71406,1
0,1149195,64176,64176,0,0,117678,1
6,8688,142,0,93,49,1110,0
0,961263,42,0,32,10,82418,1
0,9939,49,0,29,20,1224,0
20402,400350,135951,135951,0,0,47100,2
20332,396032,134277,134277,0,0,46592,2
20542,400996,130747,130747,0,0,47176,2
1458,740191,195597,65536,64525,65536,160018,1
246,961214,178,0,178,0,82110,2
17942,350608,118382,118382,0,0,41248,2
20110,395590,132472,132472,0,0,46540,2
9593,567451,187120,65317,56267,65536,149226,1
0,214202,83,0,51,32,20384,0
796,960550,21424,0,0,21424,82716,1
20166,394648,132740,132740,0,0,46430,2
2884,781687,86930,0,0,86930,68392,2
2878,784654,87733,0,0,87733,68652,2
0,961006,38,0,27,11,82452,1
0,6820,81,0,52,29,842,0
10,1147007,61066,61066,0,0,117454,1
6,834929,65325,0,0,65325,71898,1
6,960872,6160,0,6160,0,82068,2
1494,827926,7745,0,7745,0,70748,2
20600,400996,133185,133186,0,0,47176,2
6,53761,76,0,44,32,5348,0
0,961152,100,0,100,0,82096,2
11657,564120,186062,65536,54990,65536,157954,1
0,13929,75,0,43,32,1596,0
20368,400282,136094,136094,0,0,47092,2
3046,942048,84554,0,0,84554,82426,2
20248,399025,131332,131332,0,0,46948,2
1684,1144126,61045,61045,0,0,117161,1
17980,355164,120003,119997,0,0,41784,2
0,227474,54,0,32,22,21180,0
2,8476,68,0,39,29,1072,0
12867,646156,194242,65283,63423,65536,147696,1
0,8669,47,0,31,16,1084,0
8,10363,65,0,39,26,1324,0
1472,824490,8274,0,8274,0,70454,2
5762,1176793,84376,32919,4087,47370,114964,1
508,961065,18615,0,0,18615,82754,1
0,12353,73,0,42,31,1596,0
2,11084,101,0,58,43,1294,0
8,9679,141,0,93,48,1258,0
0,12114,71,0,43,28,1412,0
10619,501037,193997,65333,63128,65536,150719,1
0,8824,53,0,30,23,1348,0
0,9787,63,0,39,24,1184,0
