domain,receive_time,serial,seqno,actionflags,is-logging-service,type,subtype,config_ver,time_generated,high_res_timestamp,src,dst,rule,srcloc,dstloc,app,vsys,from,to,inbound_if,outbound_if,time_received,sessionid,repeatcnt,sport,dport,natsport,natdport,flags,flag-pcap,flag-flagged,flag-proxy,flag-url-denied,flag-nat,captive-portal,non-std-dport,transaction,pbf-c2s,pbf-s2c,temporary-match,sym-return,decrypt-mirror,credential-detected,flag-mptcp-set,flag-tunnel-inspected,flag-recon-excluded,flag-wf-channel,proto,action,tunnel,tpadding,cpadding,rule_uuid,s_decrypted,s_encrypted,vpadding,category_of_app,subcategory_of_app,technology_of_app,tunneled_app,risk_of_app,is_saas_of_app,sanctioned_state_of_app,bpadding,dg_hier_level_1,dg_hier_level_2,dg_hier_level_3,dg_hier_level_4,device_name,vsys_id,tunnelid_imsi,parent_session_id,bytes,bytes_sent,bytes_received,packets,start,elapsed,category,traffic_flags,flag-decrypt-forwarded,flag-l7-skipped,pkts_sent,pkts_received,session_end_reason,action_source,assoc_id,chunks,chunks_sent,chunks_received,http2_connection,link_change_count,sdwan_fec_data,offloaded,tunnelid,imsi,monitortag,imei
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,75.19.143.84,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,162676,1,64905,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,114.205.251.16,192.168.10.12,untrunt to trust,Korea Republic Of,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,150952,1,64897,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,202.152.109.250,192.168.10.12,untrunt to trust,Japan,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,19354,1,6049,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,215.97.215.173,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,49300,1,64881,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,177.215.34.75,192.168.10.12,untrunt to trust,Brazil,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,157675,1,64878,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,142.45.35.252,192.168.10.12,untrunt to trust,Canada,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,56144,1,64797,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,14.78.232.69,192.168.10.12,untrunt to trust,Korea Republic Of,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,9171,1,6024,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,207.46.22.80,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,52465,1,6013,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,137.33.160.199,192.168.10.12,untrunt to trust,Finland,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,196904,1,5967,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,79.11.16.202,192.168.10.12,untrunt to trust,Italy,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,186093,1,64874,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,53.26.36.44,192.168.10.12,untrunt to trust,Germany,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,186429,1,5985,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,217.207.137.69,192.168.10.12,untrunt to trust,United Kingdom,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,42813,1,5958,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,152.50.55.35,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,97305,1,64783,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,94.34.83.89,192.168.10.12,untrunt to trust,Italy,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,43507,1,5932,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.731+07:00,108.250.29.26,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,105048,1,5966,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,124.240.98.252,192.168.10.12,untrunt to trust,China,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,176524,1,5973,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,27.59.45.27,192.168.10.12,untrunt to trust,India,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,77667,1,5908,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,83.45.46.249,192.168.10.12,untrunt to trust,Spain,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,101142,1,5970,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,33.53.146.134,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,49211,1,5948,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,209.78.206.131,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,24617,1,64780,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,195.207.126.32,192.168.10.12,untrunt to trust,Belgium,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,63762,1,64773,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,106.34.142.178,192.168.10.12,untrunt to trust,China,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,6620,1,64765,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,163.160.66.134,192.168.10.12,untrunt to trust,United Kingdom,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,91582,1,5917,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,211.178.214.225,192.168.10.12,untrunt to trust,Korea Republic Of,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,178435,1,5900,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,46.152.204.33,192.168.10.12,untrunt to trust,Saudi Arabia,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,55012,1,5896,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,208.44.232.130,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,825,1,5890,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,210.172.134.175,192.168.10.12,untrunt to trust,Japan,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,126582,1,5882,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,55.233.0.238,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,136049,1,64787,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,102.83.250.225,192.168.10.12,untrunt to trust,Uganda,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,148114,1,5976,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,47.84.133.103,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,50945,1,64789,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,55.15.178.21,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,46683,1,5944,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,156.142.162.238,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,161276,1,64769,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,164.239.137.57,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,155115,1,5933,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,40.161.195.105,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,40272,1,64742,2345,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,554,554,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 15:16,21201168048,7.44E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 15:16,2024-12-17T15:16:06.730+07:00,172.150.142.93,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,insufficient-data,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 15:16,115025,1,5902,2212,0,0,0x19,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,udp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,unknown,unknown,unknown,insufficient-data,1,no,no,0,0,0,0,0,PA-440,1,0,0,487,487,0,1,12/17/2024 15:15,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
