cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps,label,tcp_to_udp,tcp_to_icmp,pps_to_cps,kbps_to_pps,kbps_to_cps
0,960972,11826,0,83,11743,82384,1,0.007068040534786681,83.0,82384.0,11.664546513886192,960972.0
0,960997,139,0,99,40,82404,1,2.475,99.0,82404.0,11.662018834037182,960997.0
0,960977,89,0,79,10,82370,1,7.9,79.0,82370.0,11.666589777831735,960977.0
1830,830206,58694,0,0,58694,71490,1,0.0,0.0,39.0655737704918,11.612896908658554,453.66448087431695
1264,697835,196361,65536,65289,65536,154044,1,0.9962310791015625,0.9962310791015625,121.87025316455696,4.530101789099218,552.0846518987341
128,960841,71,0,63,8,82406,1,7.875,63.0,643.796875,11.659842729898308,7506.5703125
0,961054,88,0,74,14,82418,1,5.285714285714286,74.0,82418.0,11.660729452304109,961054.0
1688,1148906,60664,60664,0,0,117648,1,0.0,0.0,69.69668246445498,9.765622875017,680.6315165876778
148,961219,75,0,74,1,82428,1,74.0,74.0,556.9459459459459,11.661316542922307,6494.722972972973
8,1055265,65479,65479,0,0,108060,1,0.0,0.0,13507.5,9.765546918378678,131908.125
9879,562133,184125,65030,53559,65536,159248,1,0.8172454833984375,0.823604490235276,16.119850187265918,3.529921882849392,56.901811924283834
1772,1139983,61643,61643,0,0,116736,1,0.0,0.0,65.87810383747178,9.765479372258772,643.3312641083521
0,960985,46,0,34,12,82424,1,2.8333333333333335,34.0,82424.0,11.659043482480831,960985.0
2966,1110649,83013,27273,4550,51190,105850,1,0.08888454776323501,0.16683166501668317,35.687795010114634,10.49266887104393,374.4602157788267
7594,643472,191522,65459,60524,65536,161464,1,0.92352294921875,0.9246092974228143,21.262048986041613,3.985235098845563,84.73426389254675
0,961077,74,0,51,23,82434,1,2.217391304347826,51.0,82434.0,11.65874517796055,961077.0
1438,1132765,62322,62322,0,0,115996,1,0.0,0.0,80.66481223922113,9.765552260422773,787.7364394993045
0,960850,48,0,34,14,82378,1,2.4285714285714284,34.0,82378.0,11.663915122969724,960850.0
0,960939,26537,0,0,26537,82726,1,0.0,0.0,82726.0,11.615924860382467,960939.0
2044,1131508,62712,62712,0,0,115866,1,0.0,0.0,56.68590998043053,9.765660331762554,553.5753424657535
324,1141039,58635,58635,0,0,116842,1,0.0,0.0,360.62345679012344,9.765657896989097,3521.7253086419755
472,960487,19515,0,0,19515,82690,1,0.0,0.0,175.1906779661017,11.615515781835771,2034.9300847457628
0,961242,48,0,36,12,82412,1,3.0,36.0,82412.0,11.663859632092414,961242.0
6390,1189093,78707,24367,3477,50863,114360,1,0.06836010459469556,0.1426929864160545,17.896713615023476,10.397805176635186,186.08654147104852
0,960972,110,0,102,8,82354,1,12.75,102.0,82354.0,11.668795686912597,960972.0
3670,1089461,67346,21033,2522,43791,103536,1,0.057591742595510496,0.11990681310321875,28.211444141689373,10.5225332251584,296.85585831062673
3998,1114175,80650,21952,2201,56497,106432,1,0.03895782076924439,0.10026421282798834,26.621310655327665,10.468421151533374,278.68309154577287
716,960722,19547,0,0,19547,82728,1,0.0,0.0,115.54189944134079,11.613020984430905,1341.7905027932961
1740,1131062,61825,61825,0,0,115820,1,0.0,0.0,66.5632183908046,9.765688136763943,650.0356321839081
5935,1179882,83105,25402,3946,53757,113777,1,0.0734043938463828,0.1553420990473191,19.17051390058972,10.370127530168663,198.8006739679865
26,834316,65387,0,0,65387,71844,1,0.0,0.0,2763.230769230769,11.612883469739993,32089.076923076922
2792,568336,191715,65481,60698,65536,148698,1,0.926177978515625,0.9269559108749102,53.25859598853868,3.8220823413899314,203.55873925501433
1444,1032812,62381,62381,0,0,105760,1,0.0,0.0,73.2409972299169,9.765620272314674,715.2437673130194
506,961109,21613,0,0,21613,82760,1,0.0,0.0,163.55731225296444,11.613206863218947,1899.4249011857708
10,961134,74,0,62,12,82382,1,5.166666666666667,62.0,8238.2,11.66679614478891,96113.4
0,961113,56,0,51,5,82432,1,10.2,51.0,82432.0,11.659464770962733,961113.0
548,961682,18676,0,0,18676,82804,1,0.0,0.0,151.1021897810219,11.613955847543597,1754.8941605839416
6850,748988,191630,65448,60646,65536,163450,1,0.925384521484375,0.92662877398851,23.861313868613138,4.582367696543286,109.34131386861314
0,961015,57,0,47,10,82456,1,4.7,47.0,82456.0,11.654882604055496,961015.0
8140,650172,189276,65090,58651,65536,163504,1,0.8949432373046875,0.9010754340144416,20.086486486486486,3.9764898718074178,79.87371007371007
0,961020,60,0,52,8,82414,1,6.5,52.0,82414.0,11.660882859708302,961020.0
6,838473,65364,0,0,65364,72202,1,0.0,0.0,12033.666666666666,11.612877759618847,139745.5
2078,1135078,61890,61890,0,0,116232,1,0.0,0.0,55.934552454282965,9.765623924564665,546.2358036573628
3654,1102368,79915,33252,3321,43342,105306,1,0.07662313691107932,0.09987369180801155,28.81937602627258,10.46823542818073,301.688013136289
614,1147211,59008,59008,0,0,117474,1,0.0,0.0,191.3257328990228,9.76565878407137,1868.4218241042345
5212,1165140,87047,27930,3984,55133,111876,1,0.07226162189614206,0.14264232008592911,21.46508058326938,10.414566126783225,223.54950115118956
1018,1146382,61048,61048,0,0,117390,1,0.0,0.0,115.31434184675835,9.765584802794105,1126.1119842829078
0,961003,68,0,62,6,82436,1,10.333333333333334,62.0,82436.0,11.657564656218158,961003.0
8,830515,65348,0,0,65348,71516,1,0.0,0.0,8939.5,11.612995693271436,103814.375
2354,1059685,71176,21161,3266,46749,99866,1,0.06986245695095082,0.15434053211095883,42.42395921835174,10.611068832235196,450.16355140186914
4247,1129363,85937,25108,3552,57277,107598,1,0.062014421146358925,0.14146885454835112,25.33506004238286,10.496133757133032,265.92017894984696
1548,747304,196543,65532,65475,65536,150498,1,0.9990692138671875,0.9991301959348104,97.22093023255815,4.965541070313226,482.7545219638243
0,961087,99,0,83,16,82364,1,5.1875,83.0,82364.0,11.668775193045505,961087.0
0,961251,58,0,52,6,82420,1,8.666666666666666,52.0,82420.0,11.662836690123756,961251.0
11068,574373,187425,65527,56362,65536,158880,1,0.860015869140625,0.8601339905687732,14.354897000361403,3.6151372104733133,51.89492229851825
0,961269,56,0,51,5,82372,1,10.2,51.0,82372.0,11.66985140581751,961269.0
532,960764,18707,0,0,18707,82710,1,0.0,0.0,155.4699248120301,11.616056099625196,1805.9473684210527
0,960787,35,0,23,12,82424,1,1.9166666666666667,23.0,82424.0,11.656641269533146,960787.0
1006,1150179,60962,60962,0,0,117778,1,0.0,0.0,117.07554671968191,9.76565232895787,1143.3190854870775
5380,1183306,87018,26827,4019,56172,113760,1,0.07154810225735242,0.14981175681216685,21.144981412639407,10.401775668073137,219.9453531598513
608,960694,19578,0,0,19578,82730,1,0.0,0.0,136.0690789473684,11.612401788952013,1580.0888157894738
10292,613953,190155,65448,59171,65536,161777,1,0.9028778076171875,0.9040917980686958,15.718713563933152,3.7950573938198877,59.65342013214147
0,961300,48,0,40,8,82448,1,5.0,40.0,82448.0,11.659470211527266,961300.0
12,823993,65318,0,0,65318,70956,1,0.0,0.0,5913.0,11.612731833812504,68666.08333333333
3488,1109041,72148,22878,2892,46378,105954,1,0.062357152097977486,0.12640965119328612,30.37672018348624,10.467193310304472,317.959002293578
810,752425,194178,65501,63141,65536,150962,1,0.9634552001953125,0.9639700157249508,186.37283950617285,4.98420132218704,928.9197530864197
776,1137925,59406,59406,0,0,116526,1,0.0,0.0,150.16237113402062,9.765417160118771,1466.3981958762886
1348,1140132,59848,59848,0,0,116750,1,0.0,0.0,86.60979228486647,9.765584582441113,845.7952522255193
0,961069,192,0,175,17,82438,1,10.294117647058824,175.0,82438.0,11.658082437710764,961069.0
2,830457,65373,0,0,65373,71510,1,0.0,0.0,35755.0,11.613158998741435,415228.5
0,960989,36,0,31,5,82388,1,6.2,31.0,82388.0,11.664186532019226,960989.0
470,960829,19560,0,0,19560,82734,1,0.0,0.0,176.02978723404254,11.613472091280489,2044.3170212765958
0,961147,80,0,67,13,82404,1,5.153846153846154,67.0,82404.0,11.66383913402262,961147.0
3500,767362,194916,65536,63844,65536,170413,1,0.97418212890625,0.97418212890625,48.68942857142857,4.502954586797956,219.2462857142857
120,1144187,58602,58602,0,0,117164,1,0.0,0.0,976.3666666666667,9.76568741251579,9534.891666666666
490,960874,19530,0,0,19530,82726,1,0.0,0.0,168.82857142857142,11.615139134008656,1960.9673469387756
1422,1146969,64001,64001,0,0,117448,1,0.0,0.0,82.59353023909986,9.765760166201213,806.5886075949367
0,961343,69,0,59,10,82450,1,5.9,59.0,82450.0,11.659708914493633,961343.0
0,960857,63,0,47,16,82430,1,2.9375,47.0,82430.0,11.656641999272109,960857.0
5586,679814,196422,65451,65435,65536,148750,1,0.9984588623046875,0.9997555423140976,26.629072681704262,4.570178151260504,121.69960615825278
1618,1145490,61768,61768,0,0,117297,1,0.0,0.0,72.49505562422745,9.765722908514284,707.9666254635353
108,649100,194536,65532,63468,65536,150466,1,0.96844482421875,0.968503937007874,1393.2037037037037,4.313931386492629,6010.185185185185
2556,746081,196579,65535,65508,65536,152570,1,0.99957275390625,0.9995880064087892,59.69092331768388,4.890089794848266,291.8939749608764
0,961050,45,0,35,10,82382,1,3.5,35.0,82382.0,11.665776504576243,961050.0
258,961077,19005,0,0,19005,82754,1,0.0,0.0,320.7519379844961,11.613662179471687,3725.1046511627906
2454,663972,196123,65536,65051,65536,157306,1,0.9925994873046875,0.9925994873046875,64.10187449062755,4.2208943079094245,270.5672371638142
4472,1122324,70168,21756,2661,45753,107272,1,0.05816012064782637,0.12231108659680089,23.987477638640428,10.46241330449698,250.9669051878354
588,961508,19686,0,0,19686,82786,1,0.0,0.0,140.7925170068027,11.614379242867152,1635.2176870748299
0,960989,36,0,31,5,82388,1,6.2,31.0,82388.0,11.664186532019226,960989.0
5380,654339,196530,65504,65490,65536,146112,1,0.999298095703125,0.9997862725940401,27.158364312267658,4.478338534822602,121.62434944237918
1774,1153415,60625,60625,0,0,118112,1,0.0,0.0,66.57948139797068,9.765434502844757,650.1775648252536
1878,1134287,61462,61462,0,0,116154,1,0.0,0.0,61.849840255591054,9.765371833944592,603.9866879659212
508,960679,20218,0,0,20218,82716,1,0.0,0.0,162.82677165354332,11.614185889066203,1891.1003937007874
0,1039140,65526,65526,0,0,106408,1,0.0,0.0,106408.0,9.765619126381475,1039140.0
9744,549289,190801,65390,59875,65536,144114,1,0.9136199951171875,0.915659886832849,14.790024630541872,3.8114895152448756,56.37202380952381
0,960877,42475,0,0,42475,82736,1,0.0,0.0,82736.0,11.613771514213886,960877.0
644,959768,19982,0,0,19982,82616,1,0.0,0.0,128.28571428571428,11.617217003970175,1490.3229813664595
1318,1146148,60774,60774,0,0,117366,1,0.0,0.0,89.0485584218513,9.765587989707411,869.6115326251896
874,1145617,59758,59758,0,0,117310,1,0.0,0.0,134.22196796338673,9.76572329724661,1310.774599542334
4364,1146181,85229,25267,3223,56739,109868,1,0.05680396200144521,0.12755768393556813,25.175985334555453,10.432346088032912,262.64459211732355
4196,1129053,85089,24720,3496,56873,107900,1,0.061470293460868956,0.14142394822006474,25.71496663489037,10.463883225208527,269.0784080076263
594,960866,26234,0,0,26234,82722,1,0.0,0.0,139.26262626262627,11.615604071468292,1617.6195286195286
0,961437,119,0,110,9,82432,1,12.222222222222221,110.0,82432.0,11.663395283385093,961437.0
204,667856,196274,65429,65309,65536,155682,1,0.9965362548828125,0.998165950878051,763.1470588235294,4.2898729461337854,3273.8039215686276
5046,1152309,77364,26501,2921,47942,110916,1,0.06092778774352343,0.11022225576393344,21.980975029726515,10.389024126365898,228.36087990487516
0,961246,65,0,56,9,82450,1,6.222222222222222,56.0,82450.0,11.658532443905397,961246.0
9257,560409,192814,65536,61742,65536,157177,1,0.942108154296875,0.942108154296875,16.97925893918116,3.5654644127321427,60.53894350221454
562,961336,18904,0,0,18904,82766,1,0.0,0.0,147.27046263345196,11.61510765290095,1710.5622775800712
0,1141610,64505,64505,0,0,116902,1,0.0,0.0,116902.0,9.765530102136832,1141610.0
12,1041844,64510,64510,0,0,106684,1,0.0,0.0,8890.333333333334,9.765700573656781,86820.33333333333
1292,1148437,61079,61079,0,0,117600,1,0.0,0.0,91.0216718266254,9.76562074829932,888.8831269349845
442,961298,27663,0,0,27663,82768,1,0.0,0.0,187.2579185520362,11.614367871641214,2174.8823529411766
1480,1146382,64751,64751,0,0,117390,1,0.0,0.0,79.31756756756756,9.765584802794105,774.5824324324325
316,960908,19012,0,0,19012,82732,1,0.0,0.0,261.8101265822785,11.614707730986801,3040.8481012658226
0,960924,36,0,31,5,82400,1,6.2,31.0,82400.0,11.661699029126213,960924.0
0,961276,90,0,77,13,82474,1,5.923076923076923,77.0,82474.0,11.65550355263477,961276.0
10662,616641,194717,65512,63669,65536,155413,1,0.9715118408203125,0.9718677494199536,14.576345901331832,3.967756880055079,57.835396736072035
722,960837,27383,0,0,27383,82726,1,0.0,0.0,114.57894736842105,11.614691874380485,1330.7991689750693
1554,1152625,60886,60886,0,0,118028,1,0.0,0.0,75.95109395109395,9.765691191920562,741.7149292149293
11669,572344,186354,65536,55282,65536,156281,1,0.843536376953125,0.843536376953125,13.392835718570572,3.6622750046390795,49.048247493358474
492,961242,19988,0,0,19988,82756,1,0.0,0.0,168.20325203252034,11.615375320218474,1953.7439024390244
6713,584760,189873,65325,59012,65536,156486,1,0.90045166015625,0.9033601224646001,23.310889319231343,3.736819907212147,87.10859526292269
0,960889,120,0,104,16,82392,1,6.5,104.0,82392.0,11.662406544324691,960889.0
3184,1084662,72102,21858,1385,48859,103082,1,0.028346875703555128,0.0633635282276512,32.375,10.52232203488485,340.660175879397
0,1038342,65529,65529,0,0,106328,1,0.0,0.0,106328.0,9.765461590549997,1038342.0
5530,588925,187148,65536,56076,65536,149905,1,0.85565185546875,0.85565185546875,27.10759493670886,3.928654814715987,106.49638336347198
0,960983,114,0,104,10,82374,1,10.4,104.0,82374.0,11.66609609828344,960983.0
2788,735784,196578,65525,65517,65536,148260,1,0.9997100830078125,0.9998779091949638,53.17790530846485,4.962795089707271,263.9110473457676
532,962087,20062,0,0,20062,82834,1,0.0,0.0,155.703007518797,11.61463891638699,1808.4342105263158
6808,1232799,83210,24930,3686,54594,119656,1,0.0675165769132139,0.14785399117529083,17.575793184488838,10.302859864946178,181.08093419506463
5092,1139607,74935,22606,2560,49770,109098,1,0.05143660839863372,0.11324427143236308,21.425373134328357,10.44571852829566,223.8034171249018
1884,1148226,61941,61941,0,0,117578,1,0.0,0.0,62.40870488322717,9.765653438568439,609.4617834394904
1946,1137958,61820,61820,0,0,116527,1,0.0,0.0,59.88026721479959,9.765616552387,584.7677286742035
0,835417,65387,0,0,65387,71938,1,0.0,0.0,71938.0,11.613013984264228,835417.0
711,1135998,59800,59800,0,0,116326,1,0.0,0.0,163.60900140646976,9.765641387136151,1597.746835443038
0,961090,56,0,51,5,82416,1,10.2,51.0,82416.0,11.66144923315861,961090.0
1194,1148906,60957,60957,0,0,117648,1,0.0,0.0,98.53266331658291,9.765622875017,962.2328308207706
722,961003,18907,0,0,18907,82740,1,0.0,0.0,114.5983379501385,11.614732898235436,1331.0290858725762
54,838156,65382,0,0,65382,72174,1,0.0,0.0,1336.5555555555557,11.612990827721895,15521.407407407407
772,1146538,59747,59747,0,0,117406,1,0.0,0.0,152.08031088082902,9.765582678909086,1485.1528497409327
0,1038063,63651,63651,0,0,106296,1,0.0,0.0,106296.0,9.765776699029127,1038063.0
4,815376,65367,0,0,65367,70212,1,0.0,0.0,17553.0,11.613057596991966,203844.0
8566,571257,190266,65314,59416,65536,157596,1,0.9066162109375,0.9096977677067704,18.39785197291618,3.624819157846646,66.68888629465329
3482,1105539,67837,20763,1467,45607,106108,1,0.03216611485079045,0.07065452969224101,30.473291211947156,10.418997625061259,317.5011487650775
3464,1099541,76114,21517,1784,52813,104396,1,0.03377956185030201,0.08291118650369475,30.137413394919168,10.532405456147744,317.4194572748268
514,961190,20465,0,0,20461,82746,1,0.0,0.0,160.98443579766536,11.616150629637687,1870.0194552529183
412,961095,18771,0,0,18771,82738,1,0.0,0.0,200.82038834951456,11.616125601295655,2332.7548543689322
1796,1143155,62013,62013,0,0,117060,1,0.0,0.0,65.17817371937639,9.765547582436357,636.500556792873
0,961125,110,0,102,8,82356,1,12.75,102.0,82356.0,11.670370100539122,961125.0
1326,1144969,59374,59374,0,0,117244,1,0.0,0.0,88.41930618401207,9.765693766845212,863.4758672699849
0,960601,94,0,92,2,82372,1,46.0,92.0,82372.0,11.661741854028067,960601.0
420,960981,19672,0,0,19672,82748,1,0.0,0.0,197.01904761904763,11.613344129163243,2288.05
8,1035906,65528,65528,0,0,106076,1,0.0,0.0,13259.5,9.765696293223726,129488.25
3262,1096040,86397,26799,3704,55894,103984,1,0.06626829355565893,0.1382141124668831,31.87737584304108,10.540467764271426,336.00245248313917
20,834047,65380,0,0,65380,71820,1,0.0,0.0,3591.0,11.6130186577555,41702.35
0,961182,70,0,60,10,82478,1,6.0,60.0,82478.0,11.653798588714567,961182.0
4052,1097326,94052,30878,5545,57629,104526,1,0.09621891755886793,0.1795776928557549,25.796150049358342,10.498115301456098,270.8109575518263
4192,1106349,83362,24743,3738,54882,104550,1,0.06810976276374768,0.15107303075617345,24.94036259541985,10.582008608321377,263.9191316793893
0,961186,110,0,87,23,82418,1,3.782608695652174,87.0,82418.0,11.662331044189376,961186.0
0,960854,52,0,38,14,82454,1,2.7142857142857144,38.0,82454.0,11.653212700414777,960854.0
0,961105,77,0,72,5,82426,1,14.4,72.0,82426.0,11.66021643656128,961105.0
3106,1090502,70460,19071,1089,50300,104074,1,0.021650099403578527,0.05710240679565833,33.50740502253703,10.478140553836694,351.0952994204765
0,961084,52,0,38,14,82440,1,2.7142857142857144,38.0,82440.0,11.657981562348375,961084.0
14,821277,65301,0,0,65301,70722,1,0.0,0.0,5051.571428571428,11.612751336217867,58662.642857142855
314,961106,19385,0,0,19385,82740,1,0.0,0.0,263.5031847133758,11.615977761663041,3060.8471337579617
3974,1114690,68569,22283,1803,44483,106804,1,0.040532338196614434,0.08091370102768927,26.875691997986916,10.436781393955282,280.4957221942627
1684,1144126,61045,61045,0,0,117161,1,0.0,0.0,69.5730403800475,9.765416819590136,679.4097387173397
3028,1093679,74769,26150,2575,46044,104304,1,0.055924767613587,0.09847036328871893,34.44649933949802,10.485494324282865,361.18857331571996
758,961027,20369,0,0,20369,82752,1,0.0,0.0,109.17150395778364,11.613338650425368,1267.8456464379947
0,960984,83,0,70,13,82378,1,5.384615384615385,70.0,82378.0,11.665541770861152,960984.0
8331,640839,192497,65442,61519,65536,161388,1,0.9387054443359375,0.9400537880871611,19.371984155563556,3.9707970852851515,76.92221822110191
0,961284,65,0,58,7,82416,1,8.285714285714286,58.0,82416.0,11.663803145020385,961284.0
