cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps
4178,1122429,83041,24158,3686,55197,107218
5468,1145245,84933,25315,4241,55377,109988
5468,1145245,85627,25905,4514,55208,109988
4908,1158173,85927,26055,4350,55522,111235
6380,1228234,87256,27041,4730,55486,119555
6526,1206762,87965,27615,4556,55794,117008
4376,1147565,88883,28255,4969,55659,109834
3956,1131125,88844,28642,4447,55755,107946
3156,1095988,89113,28972,4358,55783,104294
3156,1095988,89685,29230,4580,55875,104294
3830,1101549,88630,28237,4381,56012,104562
5088,1137398,89008,28199,4782,56028,108834
5528,1143520,89398,28110,5102,56186,110022
5528,1143520,89633,28242,4962,56429,110022
4810,1148767,89514,28128,5333,56053,110190
4282,1184517,89958,28417,5273,56268,114296
4466,1160766,89303,28175,5157,55971,110936
6050,1197370,88851,27630,5245,55976,115514
6004,1192748,88624,27587,4861,56176,114774
5564,1167359,90104,28615,5181,56305,112230
5564,1167359,90086,28420,5367,56299,112230
4202,1126862,89661,28236,4940,56485,107758
4812,1154599,91261,29247,5484,56530,111586
4460,1126659,90497,29202,4593,56702,107800
4282,1160687,90294,28844,4742,56708,111442
3736,1104814,90195,28842,4421,56932,105540
3736,1104814,90756,29360,4296,57100,105540
4138,1130570,89202,28119,4308,56775,108434
3150,1123768,88185,27685,3555,56945,106942
4732,1194740,88221,27704,3761,56756,115594
4732,1194740,89196,28437,3968,56792,115594
4066,1144434,88689,28518,3273,56898,109774
4816,1154216,87629,27627,3505,56497,110804
4222,1142850,88079,27819,3492,56768,110372
4222,1142850,88306,28291,3128,56887,110372
5182,1171257,87691,27627,3551,56513,112472
5270,1165123,87484,27406,3300,56778,112330
6970,1193036,89350,28580,3879,56891,115528
6970,1193036,90861,29650,4321,56891,115528
6772,1209729,90269,28884,4253,57132,117558
5648,1197721,90719,29633,4467,56620,115614
5376,1218144,92148,30435,4826,56887,117846
5376,1218144,92940,30853,5072,57015,117846
5946,1200396,93111,31041,5426,56644,116036
3256,1110118,92597,30781,5103,56714,105482
6370,1219590,94230,32229,5389,56612,118856
6370,1219590,96671,34386,5636,56649,118856
7176,1317653,95370,33264,5358,56748,129304
4130,1163479,95116,33112,5558,56446,112020
3122,1104117,95486,33558,5262,56663,104750
3122,1104117,95347,33708,4812,56827,104750
3992,1122612,94906,33386,5047,56474,107228
3546,1147480,93323,32713,4071,56539,110428
3422,1112543,93421,32549,4428,56444,105910
3422,1112543,92555,31719,4600,56236,105910
3138,1093796,90937,30861,3694,56382,103626
4148,1115249,90668,30578,3975,56115,106172
4148,1115249,90589,30486,4123,55980,106172
3306,1110774,88388,28834,3474,56080,105280
2498,1097337,86654,27198,3716,55741,104040
3226,1095141,86292,26696,3434,56162,103814
3226,1095141,86898,26922,3301,56675,103814
4530,1088820,85509,25218,3761,56530,103456
4308,1097862,84026,23970,3379,56677,104062
4586,1143010,83710,23600,3735,56375,109906
5704,1191241,84050,23879,3933,56238,115460
5704,1191241,84077,24029,3706,56342,115460
5554,1162988,84657,24400,4209,56048,111788
4148,1107114,83270,22948,4025,56297,105394
5864,1183167,84676,24192,4372,56112,114250
5864,1183167,86140,25354,4765,56021,114250
5032,1138032,85452,24810,4329,56313,109274
4630,1117365,85776,25192,4473,56111,106824
3498,1076560,86086,25234,4466,56386,102296
3498,1076560,86674,25351,4678,56645,102296
6698,1185817,87998,26513,4919,56566,114716
4496,1118271,86845,25657,4439,56749,106735
4400,1130287,87767,26390,4945,56432,107844
4400,1130287,89883,27832,5374,56677,107844
5806,1192613,89907,28181,5015,56711,115542
6756,1248522,91048,29063,5561,56424,121790
4588,1119614,89579,28267,4886,56426,107016
3389,1119465,88515,27228,5124,56163,106574
3372,1098929,88878,27488,5006,56384,104292
3372,1098929,88621,27362,4705,56554,104292
4728,1122950,89306,27753,5001,56552,107546
3684,1138789,87485,26255,4469,56761,109046
4742,1155506,88297,26948,4671,56678,110852
4742,1155506,89822,28249,4982,56591,110852
4796,1166253,89493,28068,4625,56800,112004
4886,1153829,88891,27647,4905,56339,110270
2466,1105832,88116,27501,4162,56453,104818
3852,1091586,87832,27290,3969,56573,103526
3852,1091586,87936,27107,4279,56550,103526
4256,1101088,86497,26314,3422,56761,104818
5346,1145019,85874,25544,3780,56550,109846
3482,1093259,86267,25659,4122,56483,103214
3482,1093259,85177,24665,3928,56584,103214
4778,1166239,85689,25237,4219,56233,112520
4758,1144751,85787,25362,4044,56381,109222
2936,1091907,85382,25038,3982,56362,103270
2936,1091907,85803,25483,4102,56218,103270
3392,1113983,84660,24827,3534,56299,105748
4890,1148456,84686,24723,3824,56139,110078
4442,1084641,85592,25093,4305,56190,102588
4442,1084641,84722,24362,3973,56388,102588
4294,1105841,84382,24279,4193,55910,105264
5180,1194205,83781,23637,4106,56038,115358
6324,1186314,85390,24929,4592,55869,114968
4890,1141848,86335,25729,4613,55993,109124
4890,1141848,86130,25679,4217,56234,109124
4406,1133784,86868,26509,4453,55906,108472
5380,1183306,86576,26505,4116,55955,113760
5380,1183306,87018,26827,4019,56172,113760
3370,1081036,86744,26515,4238,55991,102264
4510,1118282,85576,25225,3843,56508,105998
4288,1105051,86572,25968,4019,56585,104736
4288,1105051,87378,26634,4469,56275,104736
3772,1088301,85700,25468,3604,56628,102914
3470,1070502,84899,24893,3779,56227,101084
3948,1141583,85631,25413,3800,56418,109522
3948,1141583,85298,25348,3407,56543,109522
3816,1132681,86154,26085,3870,56199,108128
5832,1172644,84834,25050,3198,56586,113126
3008,1074704,85023,24863,3395,56766,101872
3008,1074704,84901,24247,3728,56926,101872
4438,1101202,83878,23301,3467,57110,104468
3976,1102480,83846,23355,3547,56944,104874
3976,1102480,85103,24375,3681,57048,104874
3778,1104660,83968,23162,3615,57191,104948
4116,1110190,83659,22788,3792,57079,105614
4018,1113531,83269,22718,3374,57174,105996
4070,1108205,83802,22881,3493,57428,105664
4070,1108205,84250,23336,3691,57223,105664
3618,1113826,83083,22646,3116,57321,107360
3014,1084661,83109,22841,3357,56911,103086
5582,1203598,83707,23718,3027,56962,116118
5112,1127955,84562,24142,3242,57178,107746
5112,1127955,85358,24582,3755,57021,107746
